Rank,Full Name,Title,Birth-Date,Death-Date,Biography,Links,Gender,Dialect,Voice,Region,Location,Appearance,AppearanceBasis,Dress,Signature,Set,Epithet,Cliche,Accent,Glyph
551,Amenhotep III,Pharaoh,-1401,-1350,"Amenhotep III presided over the peak of Egypt's international power and cultural achievement during the 18th Dynasty. Known as the Magnificent, his reign was a period of unprecedented prosperity and massive monument construction. His diplomacy established an Egyptian Golden Age unparalleled in the ancient world.",https://en.wikipedia.org/wiki/Special:Search?search=Amenhotep%20III,male,"ancient Egyptian, magnificent and proud",imperious and proud,North Africa,Egypt,,,,,,,,,
552,John Wilkes Booth,Entity,1838,1865,"John Wilkes Booth was an American actor who became history's most notorious assassin by killing Abraham Lincoln. A fanatical supporter of the Confederacy, he hoped the act would revitalize the Southern cause. His act and subsequent death fundamentally altered the course of the Reconstruction era.",https://en.wikipedia.org/wiki/Special:Search?search=John%20Wilkes%20Booth,male,"American Southern, theatrical and vengeful",haunted and hollow,North America,"Bel Air, Maryland, USA",,,,,,,,,
553,Umberto Eco,Writer,1932,2016,"Umberto Eco was an Italian polymath and novelist who bridged the gap between academic theory and popular fiction. His debut novel, 'The Name of the Rose,' became a global bestseller by blending mystery with historical inquiry. His work on the nature of signs remains foundational to modern cultural studies.",https://en.wikipedia.org/wiki/Special:Search?search=Umberto%20Eco,male,"Italian, erudite and playful",ironic and probing,Southern Europe,"Alessandria, Italy",,,,,,,,,
554,Al-Farabi,Philosopher,872,951,"Al-Farabi was a major philosopher of the Islamic Golden Age who sought to harmonize the ideas of Plato and Aristotle with theology. Known as 'The Second Teacher,' his works on politics and logic provided a framework for medieval thought. He influenced both the Islamic world and the European Renaissance.",https://en.wikipedia.org/wiki/Special:Search?search=Al-Farabi,male,"classical Arabic, philosophical and serene",aphoristic and patient,Central Asia,Farab (modern Kazakhstan),,,,,,,,,
555,Josef Mengele,Entity,1911,1979,"Josef Mengele was a Nazi SS physician at Auschwitz concentration camp, notoriously known as the 'Angel of Death.' He performed sadistic and scientifically worthless human experiments on prisoners, symbolizing the depravity of Nazi ideology. His evasion of justice for decades remains a haunting chapter of history.",https://en.wikipedia.org/wiki/Special:Search?search=Josef%20Mengele,male,"German, cold and monstrous",cold and commanding,Central Europe,"Gunzburg, Germany",,,,,,,,,
556,Pope Clement VII,Pope,1478,1534,Pope Clement VII presided over the Papacy during the Protestant Reformation and the Sack of Rome. His refusal to annul the marriage of Henry VIII led directly to the birth of the Church of England. His reign was defined by the disastrous intersection of Renaissance politics and religious upheaval.,https://en.wikipedia.org/wiki/Special:Search?search=Pope%20Clement%20VII,male,"Florentine Italian, embattled and grave",melancholy and reflective,Southern Europe,"Florence, Italy",,,,,,,,,
557,Michel de Montaigne,Writer,1533,1592,Michel de Montaigne was a French philosopher who invented the 'essay' as a literary genre. His collection of 'Essais' pioneered a new form of personal and skeptical inquiry into human nature. His emphasis on self-knowledge and intellectual humility profoundly influenced later thinkers like Shakespeare and Nietzsche.,https://en.wikipedia.org/wiki/Special:Search?search=Michel%20de%20Montaigne,male,"French, skeptical and humane",ironic and probing,Western Europe,"Bordeaux, France",,,,,,,,,
558,Kosem Sultan,Valide Sultan,1590,1651,"Kosem Sultan was the most powerful woman in Ottoman history, ruling as Valide Sultan for several decades. She acted as a de facto regent during periods of minority rule, wielding immense political influence. Her reign represented the pinnacle of the 'Sultanate of Women' in the Ottoman Empire.",https://en.wikipedia.org/wiki/Special:Search?search=Kosem%20Sultan,female,"Ottoman Turkish, formidable and shrewd",cold and commanding,Western Asia,Istanbul,,,,,,,,,
559,Jan van Eyck,Artist,1390,1441,Jan van Eyck was a Flemish painter of the Early Renaissance who perfected the technique of oil painting. His masterpiece 'The Ghent Altarpiece' is considered one of the most important works in Western art history. His meticulous realism and use of symbolism profoundly influenced the development of the Northern Renaissance.,https://en.wikipedia.org/wiki/Special:Search?search=Jan%20van%20Eyck,male,"Flemish, meticulous and luminous",aphoristic and patient,Western Europe,"Maaseik, Flanders",,,,,,,,,
560,Origen,Theologian,184,253,"Origen of Alexandria was an early Christian scholar who produced a massive body of work on biblical interpretation. He sought to synthesize Greek philosophy with Christian doctrine, exploring themes like universal salvation. His systematic approach provided a foundational framework for early Christian thought.",https://en.wikipedia.org/wiki/Special:Search?search=Origen,male,"Alexandrian Greek, learned and devout",aphoristic and patient,North Africa,"Alexandria, Egypt",,,,,,,,,
561,Pierre de Fermat,Mathematician,1607,1665,"Pierre de Fermat was a French lawyer and mathematician who made foundational contributions to number theory and probability. He is most famous for 'Fermat's Last Theorem,' a challenge that remained unproven for over 350 years. His work provided a critical precursor to the development of calculus.",https://en.wikipedia.org/wiki/Special:Search?search=Pierre%20de%20Fermat,male,"French, ingenious and reticent",aphoristic and patient,Western Europe,"Beaumont-de-Lomagne, France",,,,,,,,,
562,Abdul Hamid II,Sultan,1842,1918,Abdul Hamid II was the last Sultan of the Ottoman Empire to exercise absolute control. He presided over a period of modernization while attempting to suppress rising nationalist movements. His autocratic rule and his role in the Hamidian massacres made him a deeply controversial figure globally.,https://en.wikipedia.org/wiki/Special:Search?search=Abdul%20Hamid%20II,male,"Ottoman Turkish, embattled and grave",grave and deliberate,Western Asia,Istanbul,,,,,,,,,
563,Akbar the Great,Emperor,1542,1605,"Akbar was the third Mughal Emperor who established a highly efficient administrative system and expanded the empire's territory. He is celebrated for his policy of religious tolerance and his attempts to create a syncretic faith. Under his rule, the Mughal Empire reached a peak of cultural achievement.",https://en.wikipedia.org/wiki/Special:Search?search=Akbar%20the%20Great,male,"Persian-Mughal, tolerant and grand",warm and persuasive,South Asia,"Umarkot, Sindh",,,,,,,,,
564,Recep Tayyip Erdogan,Statesman,1954,2026,"Recep Tayyip Erdoğan has been the dominant figure in Turkish politics since 2003, serving as Prime Minister and later as President. His leadership has been characterized by economic growth and a pivot toward religious conservatism. His transformation of Turkey's identity has made him a pivotal 21st-century leader.",https://en.wikipedia.org/wiki/Special:Search?search=Recep%20Tayyip%20Erdogan,male,"Turkish, forceful and resolute",cold and commanding,Western Asia,"Istanbul, Turkey",,,,,,,,,
565,Al-Ghazali,Philosopher,1058,1111,Al-Ghazali was a Persian polymath considered one of the most influential thinkers in Islamic history. His work 'The Incoherence of the Philosophers' challenged the dominance of Greek philosophy in Islamic thought. His synthesis of Sufism and orthodox theology stabilized Sunni Islam for centuries.,https://en.wikipedia.org/wiki/Special:Search?search=Al-Ghazali,male,"classical Arabic-Persian, devout and searching",weary-wise and inward,Western Asia,"Tus, Persia",,,,,,,,,
566,Stefan Zweig,Writer,1881,1942,Stefan Zweig was an Austrian novelist who was one of the most widely read writers in the world during the 1920s. His psychological novellas and his memoir 'The World of Yesterday' captured the tragedy of a disappearing European era. His suicide in exile symbolized the despair of the intellectual world under Nazism.,https://en.wikipedia.org/wiki/Special:Search?search=Stefan%20Zweig,male,"Austrian-German, humane and grieving",melancholy and reflective,Central Europe,"Vienna, Austria",,,,,,,,,
567,Wallis Simpson,Entity,1896,1986,Wallis Simpson was an American socialite whose relationship with Edward VIII led to the greatest constitutional crisis in modern British history. Edward's decision to abdicate the throne to marry her fundamentally altered the line of succession. Her life in exile remained a subject of intense global fascination.,https://en.wikipedia.org/wiki/Special:Search?search=Wallis%20Simpson,female,"American-English, willful and elegant",cold and commanding,North America,"Baltimore, Maryland, USA",,,,,,,,,
568,Gustavus Adolphus,King,1540,1632,"Gustavus Adolphus was the King of Sweden who transformed the country into a major European power through military innovation. Known as the 'Father of Modern Warfare,' he integrated infantry and artillery on the battlefield. His intervention in the Thirty Years' War saved the Protestant cause in Germany.",https://en.wikipedia.org/wiki/Special:Search?search=Gustavus%20Adolphus,male,"Swedish, martial and bold",fierce and rallying,Northern Europe,"Stockholm, Sweden",,,,,,,,,
569,James son of Zebedee,Apostle,1,44,"James the Greater was one of the twelve original apostles of Jesus and the first to be martyred. His legendary burial at Santiago de Compostela made him the patron saint of Spain. He remains the focal point of the Camino de Santiago, one of history's most important pilgrimage routes.",https://en.wikipedia.org/wiki/Special:Search?search=James%20son%20of%20Zebedee,male,"Aramaic-inflected, devoted and bold",fierce and rallying,Middle East,Galilee,,,,,,,,,
570,William Wallace,Hero,1270,1305,William Wallace was a Scottish knight who led the resistance against King Edward I of England during the War of Independence. His victory at Stirling Bridge made him a national hero and symbol of Scottish sovereignty. His brutal execution turned him into an eternal icon of the struggle for liberty.,https://en.wikipedia.org/wiki/Special:Search?search=William%20Wallace,male,"Scots, fierce and defiant",fierce and rallying,Western Europe,"Elderslie, Scotland",,,,,,,,,
571,Bayezid II,Sultan,1447,1512,"Bayezid II was the Sultan of the Ottoman Empire who consolidated the vast conquests of his father, Mehmed the Conqueror. He is best known for welcoming the Jews expelled from Spain in 1492 into the Ottoman realm. His reign provided the stability that enabled the empire's later Golden Age.",https://en.wikipedia.org/wiki/Special:Search?search=Bayezid%20II,male,"Ottoman Turkish, cultured and cautious",aphoristic and patient,Western Asia,Demotika / Istanbul,,,,,,,,,
